library	broad_id	other_id	smiles	hit	std_attempted	trosy_attempted	trosy_validated	pool	color	parsed	hba	hbd	logp	mw	rotb	tpsa
f19	BRD-K93945466-001-01-4		OCCNC(=O)CN1CCN(C1=O)c1ccc(F)c(F)c1	0	0	0	0	NA	#66A61E	TRUE	6	2	0.6	299.1	6	72.9
f19	BRD-K66492898-001-01-8		Cn1cc(nn1)C(=O)NCCOc1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	4	1	1.9	264.1	6	69
f19	BRD-K70291204-001-01-7		FC(F)(F)CNC(=O)c1ccc(=O)[nH]c1	0	0	0	0	NA	#66A61E	TRUE	2	2	1.4	220	4	62
f19	BRD-K66659281-001-01-7		Cc1c(cnn1-c1ccc(F)c(F)c1)C(O)=O	0	0	0	0	NA	#66A61E	TRUE	3	1	2.9	238.1	2	55.1
f19	BRD-K06785227-001-01-0		FC(F)(F)c1nc2ccccc2n1CC#N	0	0	0	0	NA	#66A61E	TRUE	2	0	2.6	225.1	2	41.6
f19	BRD-A43394638-001-01-1		C\C=C/C(=O)NCC1CN(Cc2ccc(F)cc2)C(=O)C1	0	0	0	0	NA	#66A61E	TRUE	4	1	1.3	290.1	6	49.4
f19	BRD-K25684575-001-01-0		CN(C)S(=O)(=O)Nc1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	4	1	0.9	218.1	3	57.8
f19	BRD-K30054788-001-01-2		Cn1nccc1C(=O)Nc1ccc(F)cc1F	0	0	0	0	NA	#66A61E	TRUE	3	1	2.3	237.1	3	46.9
f19	BRD-K98886643-001-01-1		Cc1nnsc1C(=O)NCC1(CC1)c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	4	1	2.4	291.1	5	83.1
f19	BRD-K98575204-001-01-1		Cc1c(N)n[nH]c1-c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	2	2	2.5	191.1	1	54.7
f19	BRD-A15015453-001-01-8		Fc1ccc(OCC(=O)NC2CCS(=O)(=O)C2)cc1	0	0	0	0	NA	#66A61E	TRUE	4	1	0.6	287.1	5	80.8
f19	BRD-K52581579-001-01-0		Fc1ccc(SCC(=O)NCC(F)(F)F)cc1	0	0	0	0	NA	#66A61E	TRUE	2	1	3	267	6	54.4
f19	BRD-A80138189-001-01-9		CC(Oc1ccc(F)cc1)C(O)=O	0	0	0	0	NA	#66A61E	TRUE	2	1	1.8	184.1	3	46.5
f19	BRD-K74470083-001-07-6		FC(F)(F)c1cccc(CNC(=O)c2ccc[nH]2)c1	0	0	0	0	NA	#66A61E	TRUE	2	2	2.9	268.1	5	44.9
f19	BRD-K64169826-003-01-7		FC(F)(F)CN1CCN(CC1)C(=O)C1CC1	0	0	0	0	NA	#66A61E	TRUE	3	0	0.9	236.1	4	23.6
f19	BRD-A76183886-001-01-7		Fc1ccccc1C(=O)NC1CCS(=O)(=O)C1	0	0	0	0	NA	#66A61E	TRUE	4	1	0.6	257.1	3	71.6
f19	BRD-K94446137-003-01-7		Cn1ccnc1N1CCN(CC1)C(=O)c1ccccc1F	0	0	0	0	NA	#66A61E	TRUE	4	0	1.7	288.1	3	41.4
f19	BRD-A59793903-001-01-3		Cn1cccc1C(O)CNS(=O)(=O)c1ccccc1F	0	0	0	0	NA	#66A61E	TRUE	4	2	1.8	298.1	5	79.7
f19	BRD-K64892701-001-01-8		Cc1nn(c(C)c1CC(O)=O)-c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	3	1	3.1	248.1	3	55.1
f19	BRD-K50310198-001-01-7		FC(F)(F)CNC(=O)C1(CCOCC1)c1ccccc1	0	0	0	0	NA	#66A61E	TRUE	3	1	2.2	287.1	5	38.3
f19	BRD-K42183436-001-01-1		OC1(CNC(=O)c2cccc(F)c2)CCCC1	0	0	0	0	NA	#66A61E	TRUE	3	2	0.6	237.1	4	49.3
f19	BRD-K52022544-001-01-7		CC(=O)N1CC(C1)C(=O)Nc1cccc(c1)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	4	1	1.4	286.1	5	49.4
f19	BRD-A93344899-001-01-9		OCC1CC(CC1O)NC(=O)c1ccc(F)cc1Cl	0	0	0	0	NA	#66A61E	TRUE	4	3	0.7	287.1	4	69.6
f19	BRD-K23242240-001-01-4		OC1(CNC(=O)c2ccc(F)cc2F)CCCC1	0	0	0	0	NA	#66A61E	TRUE	3	2	0.8	255.1	4	49.3
f19	BRD-K15422175-003-01-7		COCC(=O)N1CCN(CC(F)(F)F)CC1	0	0	0	0	NA	#66A61E	TRUE	4	0	0.3	240.1	5	32.8
f19	BRD-A89509409-001-01-6		OC(CNC(=O)c1ccccc1F)(C1CC1)c1ccco1	0	0	0	0	NA	#66A61E	TRUE	3	2	1.7	289.1	6	62.5
f19	BRD-K28747126-001-01-6		CCOC(=O)CCC(=O)NCC1(CC1)c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	4	1	1.5	293.1	9	55.4
f19	BRD-A45124903-001-01-8		COC(=O)NC1CN(C(=O)C1)c1cccc(F)c1	0	0	0	0	NA	#66A61E	TRUE	5	1	1.5	252.1	4	58.6
f19	BRD-A45470809-001-01-0		Cc1ccsc1C(O)CNC(=O)c1c(F)cccc1F	0	0	0	0	NA	#66A61E	TRUE	3	2	3.2	297.1	5	77.6
f19	BRD-K23532728-001-02-7		FC(F)(F)CNC(=O)c1ccc(Cn2ccnc2)cc1	0	0	0	0	NA	#66A61E	TRUE	3	1	1.8	283.1	6	46.9
f19	BRD-A75603364-001-01-6		OC1CCCC(C1)NS(=O)(=O)c1c(F)cccc1F	0	0	0	0	NA	#66A61E	TRUE	4	2	-0.4	291.1	3	74.8
f19	BRD-A67793038-001-01-1		CN1CC(CC1=O)NC(=O)c1ccc(cc1)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	4	1	1.5	286.1	4	49.4
f19	BRD-A36433924-001-01-9		Fc1ccc(cc1F)C(=O)N1CC2CC1C(=O)O2	0	0	0	0	NA	#66A61E	TRUE	4	0	1	253.1	2	46.6
f19	BRD-K07561686-001-01-8		FC(F)(F)CN1CCN(CC1)C(=O)NCC=C	0	0	0	0	NA	#66A61E	TRUE	4	1	1.3	251.1	6	35.6
f19	BRD-A26389729-001-01-2		OCC1COCCN1C(=O)c1ccccc1C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	4	1	1.4	289.1	4	49.8
f19	BRD-K33122304-001-01-9		Cc1nn(C)cc1C(=O)NCc1c(F)cccc1F	0	0	0	0	NA	#66A61E	TRUE	3	1	2.3	265.1	4	46.9
f19	BRD-K62568191-001-01-3		Cc1nn(C)cc1S(=O)(=O)NCCc1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	4	1	2	297.1	5	72.4
f19	BRD-K06816574-001-01-2		Cc1cc(=O)cc(C)n1-c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	0	0	4	217.1	1	22
f19	BRD-K70016353-001-01-7		Cc1nn(C)c(C)c1CCC(=O)NCC(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	3	1	1.8	263.1	6	46.9
f19	BRD-K37770112-001-01-3		OC1(CNC(=O)c2c(F)cccc2F)CCCC1	0	0	0	0	NA	#66A61E	TRUE	3	2	0.8	255.1	4	49.3
f19	BRD-K15072395-001-01-8		COC1CCN(CC1)C(=O)c1ccc(F)cc1F	0	0	0	0	NA	#66A61E	TRUE	3	0	0.9	255.1	3	29.5
f19	BRD-K02857370-001-01-6		OC1(CNC(=O)c2ccc(F)c(F)c2)CCCC1	0	0	0	0	NA	#66A61E	TRUE	3	2	0.9	255.1	4	49.3
f19	BRD-K17564201-003-01-2		FC(F)(F)CN1CCN(CC1)C(=O)c1cccs1	0	0	0	0	NA	#66A61E	TRUE	3	0	2	278.1	4	51.8
f19	BRD-K57444971-001-01-0		CC(=O)N1CC(C1)C(=O)Nc1ccc(F)c(F)c1F	0	0	0	0	NA	#66A61E	TRUE	4	1	1.3	272.1	4	49.4
f19	BRD-A68876941-001-01-9		OCC1COCCN1C(=O)c1cccc(c1)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	4	1	1.4	289.1	4	49.8
f19	BRD-K57160045-001-01-4		CCS(=O)(=O)NCC1(CC1)c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	3	1	1.2	257.1	5	54.6
f19	BRD-K88411294-001-01-2		Fc1cccc(Cl)c1C(=O)NCc1ccsc1	0	0	0	0	NA	#66A61E	TRUE	2	1	3.5	269	4	57.3
f19	BRD-K37607679-001-01-2		NC(=O)Cn1nc(ccc1=O)-c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	3	1	2	247.1	3	78
f19	BRD-K63029218-001-01-4		CN(CC(=O)NCC(F)(F)F)C(=O)c1ccc(=O)[nH]c1	0	0	0	0	NA	#66A61E	TRUE	4	2	0.7	291.1	7	82.3
f19	BRD-K41397251-001-01-0		FC(F)(F)CN1CCN(CC1)S(=O)(=O)C1CC1	0	0	0	0	NA	#66A61E	TRUE	4	0	-0.4	272.1	4	49
f19	BRD-K13454583-001-01-2		Cc1cc(C)n(CCNC(=O)c2c(F)cccc2F)n1	0	0	0	0	NA	#66A61E	TRUE	3	1	2.6	279.1	5	46.9
f19	BRD-K76832199-001-01-9		OC1(CNC(=O)c2ccc(F)cc2)CCOCC1	0	0	0	0	NA	#66A61E	TRUE	4	2	-0.1	253.1	4	58.6
f19	BRD-A24801435-001-01-3		CN1CC(CC1=O)NS(=O)(=O)Cc1cccc(F)c1	0	0	0	0	NA	#66A61E	TRUE	5	1	0.5	286.1	4	74.9
f19	BRD-A00394314-001-01-3		Fc1ccccc1OCC(=O)N1CC2CC1C(=O)O2	0	0	0	0	NA	#66A61E	TRUE	4	0	0.6	265.1	4	55.8
f19	BRD-K29427230-001-01-7		COCCNC(=O)NCC1(CC1)c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	4	2	1.1	266.1	8	50.4
f19	BRD-A82293012-001-02-1		CC(C)C(=O)NC1CN(C(=O)C1)c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	4	1	1.6	264.1	4	49.4
f19	BRD-K61195388-001-01-9		Cc1nccn1CCNC(=O)C(=O)NCC(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	5	2	0.1	278.1	8	76
f19	BRD-A01840165-001-01-4		CC(=O)NCC(Cc1cccc(F)c1)N1CCCC1=O	0	0	0	0	NA	#66A61E	TRUE	4	1	0.5	278.1	6	49.4
f19	BRD-A82402342-001-01-1		Fc1cccc(c1)C(=O)NC1CN(C2CC2)C(=O)C1	0	0	0	0	NA	#66A61E	TRUE	4	1	0.1	262.1	4	49.4
f19	BRD-K92799181-001-01-0		OC1(CNC(=O)Nc2ccc(F)cc2)CCOCC1	0	0	0	0	NA	#66A61E	TRUE	5	3	0.1	268.1	5	70.6
f19	BRD-K14468768-003-01-4		FC(F)(F)CN1CCN(CC1)C(=O)c1cccnc1	0	0	0	0	NA	#66A61E	TRUE	4	0	1.1	273.1	4	36.4
f19	BRD-A67769642-001-01-9		Fc1cccc(F)c1NC(=O)N1CC2CC1C(=O)O2	0	0	0	0	NA	#66A61E	TRUE	5	1	1.1	268.1	3	58.6
f19	BRD-K80511752-001-01-2		Fc1ccc(NC(=O)c2ncccn2)c(F)c1	0	0	0	0	NA	#66A61E	TRUE	4	1	2.1	235.1	3	54.9
f19	BRD-K58786269-001-01-4		FC(F)(F)c1cccc(NC(=O)c2ccncc2)c1	0	0	0	0	NA	#66A61E	TRUE	3	1	2.6	266.1	4	42
f19	BRD-K93918592-001-01-8		OCC1(CNC(=O)C(=O)NCC(F)(F)F)CC1	0	0	0	0	NA	#66A61E	TRUE	5	3	-0.8	254.1	8	78.4
f19	BRD-A10544645-001-01-1		OC(CNC(=O)Cc1ccc(F)cc1)c1ccsc1	0	0	0	0	NA	#66A61E	TRUE	3	2	2.2	279.1	6	77.6
f19	BRD-K40785727-001-01-3		CC(C)S(=O)(=O)N1CCN(CC(F)(F)F)CC1	0	0	0	0	NA	#66A61E	TRUE	4	0	0.3	274.1	4	49
f19	BRD-A99704303-001-01-8		CC(O)(CNC(=O)COc1ccc(F)cc1)c1ccco1	0	0	0	0	NA	#66A61E	TRUE	3	2	2	293.1	7	71.7
f19	BRD-A58770273-001-01-4		CC(=O)NCC(Cc1cccc(F)c1)n1cccc1	0	0	0	0	NA	#66A61E	TRUE	2	1	2.4	260.1	6	34
f19	BRD-K37190207-001-01-0		NC(=O)CNC(=O)C1CN(C1)C(=O)c1ccc(F)c(F)c1	0	0	0	0	NA	#66A61E	TRUE	6	2	0.1	297.1	6	92.5
f19	BRD-A29117825-001-01-7		COCC(C)(O)CNC(=O)Nc1c(F)cccc1F	0	0	0	0	NA	#66A61E	TRUE	5	3	1.4	274.1	7	70.6
f19	BRD-A30933007-001-01-4		FC(F)(F)c1ccccc1C(=O)NC1CNC(=O)C1	0	0	0	0	NA	#66A61E	TRUE	4	2	1.4	272.1	4	58.2
f19	BRD-K53067801-001-01-9		CCN(CC)CC#CCNC(=O)c1ccccc1F	0	0	0	0	NA	#66A61E	TRUE	3	1	2.6	262.1	6	32.3
f19	BRD-K88159825-001-01-5		FC(F)(F)c1ccc(cc1)N1CSCC1=O	0	0	0	0	NA	#66A61E	TRUE	2	0	2.4	247	2	45.6
f19	BRD-K29585839-001-01-7		CCc1nn(C)c(N)c1-c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	2	1	2	219.1	2	43.8
f19	BRD-A75126320-001-01-1		CCOC(=O)C(=O)NC1CN(C(=O)C1)c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	6	1	1.1	294.1	6	75.7
f19	BRD-K50317026-001-01-0		FC(F)(F)CNC(=O)C1CN(C1)S(=O)(=O)C1CC1	0	0	0	0	NA	#66A61E	TRUE	5	1	-1.2	286.1	6	74.9
f19	BRD-K54955601-003-01-2		Cc1cc(no1)C(=O)N1CCN(CC(F)(F)F)CC1	0	0	0	0	NA	#66A61E	TRUE	3	0	1.5	277.1	4	49.6
f19	BRD-A16159603-001-01-2		Fc1ccc(cc1F)C(=O)NC1CNC(=O)C1	0	0	0	0	NA	#66A61E	TRUE	4	2	0.9	240.1	3	58.2
f19	BRD-K51303213-001-01-2		OC1CCN(CC1)C(=O)c1nnn(n1)-c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	6	1	0.4	291.1	3	84.1
f19	BRD-A96189022-001-01-5		OCC1CC(CC1O)NCc1ccc(F)cc1F	0	0	0	0	NA	#66A61E	TRUE	3	3	0.5	257.1	4	52.5
f19	BRD-K29809135-001-01-2		Fc1cccc(F)c1NC(=O)NCC#CCN1CCCC1	0	0	0	0	NA	#66A61E	TRUE	4	2	1.8	293.1	5	44.4
f19	BRD-A67151771-001-01-3		FC(F)(F)c1cccc(c1)C(=O)NC1CNC(=O)C1	0	0	0	0	NA	#66A61E	TRUE	4	2	1.4	272.1	4	58.2
f19	BRD-K61350304-001-01-1		Fc1ccc(NC(=O)NCC#CCN2CCOCC2)cc1	0	0	0	0	NA	#66A61E	TRUE	5	2	2	291.1	5	53.6
f19	BRD-K74962990-001-01-7		CCn1nccc1C(=O)Nc1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	3	1	2.4	233.1	4	46.9
f19	BRD-K92604274-001-01-0		OC1(CNC(=O)c2ccccc2F)CCCC1	0	0	0	0	NA	#66A61E	TRUE	3	2	0.5	237.1	4	49.3
f19	BRD-K70317118-003-01-1		CC(C)(C)CC(=O)N1CCN(CC(F)(F)F)CC1	0	0	0	0	NA	#66A61E	TRUE	3	0	2.1	266.2	5	23.6
f19	BRD-K51369382-001-01-8		COc1nn(C)cc1C(=O)NCC(=O)NCC(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	5	2	0.1	294.1	8	85.2
f19	BRD-A50284325-001-01-2		OCC1CC(CC1O)NC(=O)c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	4	3	0	253.1	4	69.6
f19	BRD-K62621957-001-01-4		Cc1cc(CCNS(=O)(=O)Cc2cccc(F)c2)on1	0	0	0	0	NA	#66A61E	TRUE	3	1	1.3	298.1	6	80.6
f19	BRD-A50335375-001-01-1		OC1CCCC(C1)NS(=O)(=O)c1cccc(F)c1	0	0	0	0	NA	#66A61E	TRUE	4	2	-0.6	273.1	3	74.8
f19	BRD-K62529233-001-01-5		Fc1ccc(cc1F)C(=O)NCCC#C	0	0	0	0	NA	#66A61E	TRUE	2	1	2.6	209.1	4	29.1
f19	BRD-K32701226-001-01-6		Cn1c(nn(CC(=O)N2CCCC2)c1=O)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	3	0	-0.1	278.1	4	60.1
f19	BRD-K42760216-001-01-2		Cn1nc(ccc1=O)C(=O)NCc1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	3	1	2.3	261.1	4	64
f19	BRD-K07709620-001-01-2		CN(CCO)C(=O)C1(CC1)c1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	3	1	0.8	237.1	5	40.5
f19	BRD-K11007913-003-01-7		Cc1csc(c1)C(=O)N1CCN(CC(F)(F)F)CC1	0	0	0	0	NA	#66A61E	TRUE	3	0	2.7	292.1	4	51.8
f19	BRD-K90178912-001-01-5		FC(F)(F)CNC(=O)c1cnn2CCCOc12	0	0	0	0	NA	#66A61E	TRUE	3	1	0.4	249.1	4	56.2
f19	BRD-K87842408-001-01-2		Cc1noc(CNS(=O)(=O)Cc2cccc(F)c2)n1	0	0	0	0	NA	#66A61E	TRUE	4	1	0.8	285.1	5	93.5
f19	BRD-A53445535-001-01-2		Fc1ccc(C(=O)NC2CNC(=O)C2)c(Cl)c1	0	0	0	0	NA	#66A61E	TRUE	4	2	1.5	256	3	58.2
f19	BRD-K03278052-001-01-9		CCOC(=O)NCCn1ccc(n1)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	4	1	2	251.1	7	56.1
f19	BRD-K16569702-001-02-8		OC(=O)CCc1ccccc1F	0	0	0	0	NA	#66A61E	TRUE	2	1	1.7	168.1	3	37.3
f19	BRD-K18810935-001-01-5		OC(=O)[C@H]1CN(Cc2ccccc2)C[C@@H]1C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	3	1	2.1	273.1	4	40.5
f19	BRD-K53234232-001-01-4		CNC(=O)Cn1c(nc2ccccc12)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	3	1	2.1	257.1	4	46.9
f19	BRD-K60728363-001-01-7		Cc1n[nH]c(C)c1CCC(=O)NCc1c(F)cccc1F	0	0	0	0	NA	#66A61E	TRUE	3	2	2.7	293.1	6	57.8
f19	BRD-K51317473-001-01-7		CCCS(=O)(=O)N1CCN(CC(F)(F)F)CC1	0	0	0	0	NA	#66A61E	TRUE	4	0	0	274.1	5	49
f19	BRD-K72068825-001-01-6		FC(F)(F)CNC(=O)C1CN(C1)C(=O)c1cnccn1	0	0	0	0	NA	#66A61E	TRUE	6	1	-0.6	288.1	6	75.2
f19	BRD-K63654054-001-01-6		Nc1ncc(cc1C#C)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	2	1	1.7	186	1	38.9
f19	BRD-K48024904-001-01-4		Cn1c(nn(CC(=O)c2ccccc2)c1=O)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	2	0	2.6	285.1	4	56.9
f19	BRD-K22982397-001-01-7		Fc1ccccc1OCC(=O)Nc1cnoc1	0	0	0	0	NA	#66A61E	TRUE	2	1	1.5	236.1	5	64.4
f19	BRD-K85752883-001-01-9		OC(=O)c1c(F)cncc1F	0	0	0	0	NA	#66A61E	TRUE	3	1	0.8	159	1	50.2
f19	BRD-K11124304-001-01-1		FC(F)(F)c1ccccc1C(=O)Nc1cnoc1	0	0	0	0	NA	#66A61E	TRUE	2	1	2.3	256	4	55.1
f19	BRD-K09247095-001-01-7		Cc1ccc(CCC(O)=O)cc1F	0	0	0	0	NA	#66A61E	TRUE	2	1	2.2	182.1	3	37.3
f19	BRD-K77448708-001-01-7		OCc1ccc(F)c(c1)C#N	0	0	0	0	NA	#66A61E	TRUE	2	1	1.4	151	1	44
f19	BRD-K87657444-001-01-0		Fc1ccc(cc1)C1(CNC(=O)c2cccs2)CC1	0	0	0	0	NA	#66A61E	TRUE	2	1	2.6	275.1	5	57.3
f19	BRD-K46478865-003-01-7		FC(F)(F)CN1CCN(CC1)C(=O)Cc1ccccc1	0	0	0	0	NA	#66A61E	TRUE	3	0	2.2	286.1	5	23.6
f19	BRD-A95372384-001-01-0		CC1CCc2cc(F)ccc2N1C(=O)C1CN(C1)C(C)=O	0	0	0	0	NA	#66A61E	TRUE	4	0	0.3	290.1	3	40.6
f19	BRD-K97905505-001-01-7		COc1cc(F)ccn1	0	0	0	0	NA	#66A61E	TRUE	1	0	1.3	127	1	22.1
f19	BRD-K69054027-001-01-7		COC(=O)c1cc(Br)cnc1F	0	0	0	0	NA	#66A61E	TRUE	3	0	2	232.9	2	39.2
f19	BRD-K54474400-001-01-1		OC(=O)c1ncc(Cl)cc1C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	3	1	2.5	225	2	50.2
f19	BRD-K98447013-001-01-4		COC(=O)c1ccncc1C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	3	0	1.5	205	3	39.2
f19	BRD-K97126508-001-01-7		Fc1ccc2NCCOc2c1	0	0	0	0	NA	#66A61E	TRUE	1	1	2	153.1	0	21.3
f19	BRD-K94927030-001-01-8		Cn1c(nn(Cc2ccccn2)c1=O)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	2	0	2.1	258.1	3	52.7
f19	BRD-K03643949-001-01-1		FC(F)(F)c1nc2ccccc2n1CC#C	0	0	0	0	NA	#66A61E	TRUE	1	0	3.6	224.1	2	17.8
f19	BRD-K52879559-001-01-2		Cc1noc(n1)C1CN(C1)C(=O)NCc1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	4	1	1.1	290.1	5	71.3
f19	BRD-A10696280-001-01-9		Fc1cccc(Cl)c1C(=O)NC1CN(C2CC2)C(=O)C1	0	0	0	0	NA	#66A61E	TRUE	4	1	0.9	296.1	4	49.4
f19	BRD-K38252299-001-01-6		FC(F)(F)c1ccn(CCNC(=O)c2ccsc2)n1	0	0	0	0	NA	#66A61E	TRUE	3	1	2.4	289	6	75.2
f19	BRD-K17755265-001-01-3		CC(C)NC(=O)NCCn1nc(n(C)c1=O)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	4	2	0.7	295.1	7	81
f19	BRD-A32575826-001-01-0		Fc1ccc(cc1F)C(=O)N1C2CCC1COC2	0	0	0	0	NA	#66A61E	TRUE	3	0	0.8	253.1	2	29.5
f19	BRD-K48685089-001-01-9		CNC(=O)Nc1ccc(F)c(C)c1	0	0	0	0	NA	#66A61E	TRUE	3	2	2.1	182.1	3	41.1
f19	BRD-K03825972-001-01-4		NC(=O)c1ccc(nc1)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	3	1	1.3	190	2	56
f19	BRD-A05768963-001-01-7		Fc1ccc(F)c(NC(=O)C2CSCCC(=O)N2)c1	0	0	0	0	NA	#66A61E	TRUE	4	2	1.7	286.1	3	83.5
f19	BRD-K14377184-001-01-7		Cc1cc(C(=O)N2CCCCC2)c(o1)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	2	0	1	261.1	3	33.5
f19	BRD-K84548111-001-01-6		OC(=O)c1ccncc1C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	3	1	1.2	191	2	50.2
f19	BRD-K99409786-001-01-8		CC(=O)N1CC(C1)C(=O)NCc1c(F)cccc1F	0	0	0	0	NA	#66A61E	TRUE	4	1	0.8	268.1	5	49.4
f19	BRD-K97401891-001-01-9		OC(=O)CCc1ccc(cc1)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	2	1	2.5	218.1	4	37.3
f19	BRD-A90345895-001-01-3		Fc1ccc(OCC(=O)N2C3CCC2COC3)cc1	0	0	0	0	NA	#66A61E	TRUE	3	0	0.5	265.1	4	38.8
f19	BRD-K27128665-001-01-7		OC(=O)c1nccc(c1Cl)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	3	1	2.3	225	2	50.2
f19	BRD-K77830117-001-01-1		Cn1c(nn(Cc2ccncc2)c1=O)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	2	0	1.8	258.1	3	52.7
f19	BRD-A13660855-001-01-7		FC(F)(F)CNC(=O)C1CSCCC(=O)N1	0	0	0	0	NA	#66A61E	TRUE	4	2	0.3	256	4	83.5
f19	BRD-K63859212-001-01-0		CCNc1cccc(F)c1C#N	0	0	0	0	NA	#66A61E	TRUE	2	1	2.2	164.1	2	35.8
f19	BRD-K64808532-001-01-9		OCC1(CNC(=O)c2ccc(OC(F)(F)F)cc2)CC1	0	0	0	0	NA	#66A61E	TRUE	3	2	2.6	289.1	7	58.6
f19	BRD-K50775252-001-01-4		CC(=O)N1CCC(CC1)C(=O)c1ccc(F)cc1F	0	0	0	0	NA	#66A61E	TRUE	3	0	0.8	267.1	3	37.4
f19	BRD-K73247728-001-01-3		CC(=O)c1ncccc1C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	2	0	1.8	189	2	30
f19	BRD-A97799005-001-01-1		OC(CCNC(=O)NCc1ccc(F)cc1)C1CC1	0	0	0	0	NA	#66A61E	TRUE	4	3	0.8	266.1	8	61.4
f19	BRD-A29680405-001-01-2		OCC1CC(CC1O)NC(=O)c1c(F)cccc1Cl	0	0	0	0	NA	#66A61E	TRUE	4	3	0.7	287.1	4	69.6
f19	BRD-K12641598-001-01-8		FC(F)(F)c1cnc(CC#N)c(Cl)c1	0	0	0	0	NA	#66A61E	TRUE	2	0	2.8	220	2	36.7
f19	BRD-K18286286-001-01-3		FC(F)(F)CN(C1CCOCC1)C(=O)c1cccs1	0	0	0	0	NA	#66A61E	TRUE	3	0	1.2	293.1	5	57.8
f19	BRD-K55491270-003-01-7		FC(F)(F)CNc1ccccc1	0	0	0	0	NA	#66A61E	TRUE	1	1	2.8	175.1	3	12
f19	BRD-K46248081-001-01-6		Cc1c(nnn1-c1ccccc1F)C(O)=O	0	0	0	0	NA	#66A61E	TRUE	4	1	2.4	221.1	2	68
f19	BRD-K37206684-001-01-6		OC(=O)c1cnc2ccc(cn12)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	3	1	2.1	230	2	54.6
f19	BRD-K59026523-001-01-6		COc1cccc(Cn2nc(n(C)c2=O)C(F)(F)F)c1	0	0	0	0	NA	#66A61E	TRUE	1	0	3.1	287.1	4	49
f19	BRD-K42166322-001-01-3		FC(F)(F)c1ccnc(c1)C#N	0	0	0	0	NA	#66A61E	TRUE	2	0	1.9	172	1	36.7
f19	BRD-K48744913-001-01-6		Cc1cc(nc(CCNC(=O)C(C)(C)C)n1)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	4	1	3	289.1	6	54.9
f19	BRD-A54849781-001-01-5		CN1CC(CC1=O)NC(=O)NCc1ccc(F)cc1	0	0	0	0	NA	#66A61E	TRUE	5	2	0.9	265.1	5	61.4
f19	BRD-A15646655-001-01-6		FC(F)(F)c1ccn(CCNC(=O)C2CCC=CC2)n1	0	0	0	0	NA	#66A61E	TRUE	3	1	2	287.1	6	46.9
f19	BRD-A79061440-001-01-1		FC(F)(F)C1NCC2CC12	0	0	0	0	NA	#66A61E	TRUE	1	1	0.1	151.1	1	12
f19	BRD-K23948967-001-01-7		COCCn1nc(n(C)c1=O)C(F)(F)F	0	0	0	0	NA	#66A61E	TRUE	2	0	1.2	225.1	4	49
